cfg,class,video,tag,psnr_y,psnr_u,psnr_v,overall_psnr,ssim_y,ms_ssim_y,vmaf,vmaf_neg,psnr_hvs,ciede2k,apsnr_y,apsnr_u,apsnr_v,overall_apsnr
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v2.0.0,-2.1776,-11.2504,-22.1687,-4.3863,0.4172,-1.5936,-3.3185,-3.3736,-2.1277,-6.763,-2.2321,-11.2661,-22.0783,-2.8867
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v3.0.0,-17.9726,-24.2115,-34.5016,-19.4318,-13.7554,-16.8408,-28.0897,-26.7037,-16.814,-21.001,-18.1211,-24.1728,-34.2809,-18.6072
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v4.0.0,-27.2546,-32.1871,-48.7798,-29.0231,-23.3151,-26.8642,-39.2434,-37.093,-25.9812,-29.9987,-27.4325,-32.1613,-48.6904,-27.9462
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v5.0.0,-29.7904,-35.9181,-48.8928,-31.4197,-25.4368,-29.0077,-42.0824,-40.0198,-28.3228,-33.1394,-29.9774,-35.9532,-48.7638,-30.503
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v6.0.0,-35.8356,-42.9987,-53.6265,-37.3984,-34.2117,-35.6534,-45.6718,-43.7589,-34.2427,-39.8464,-36.0558,-43.0707,-53.5509,-36.5713
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v7.0.0,-36.1854,-45.2834,-53.601,-37.7133,-34.7292,-36.099,-45.7392,-43.9455,-34.7059,-40.4564,-36.4128,-45.3437,-53.5303,-36.959
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v8.0.0,-36.3703,-46.5109,-52.4104,-37.8552,-34.8422,-36.2382,-46.0835,-44.1867,-34.8835,-40.7305,-36.5999,-46.6002,-52.4276,-37.1637
RA,G1,MeridianRoad_3840x2160_5994_hdr10.y4m,v9.0.0,-40.0164,-46.1889,-55.039,-41.3647,-39.3707,-39.8503,-49.3352,-47.58,-38.7983,-43.2717,-40.2464,-46.2922,-54.9217,-40.6787
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,libaom-v3.12.0-constrained,2.4663,-7.6679,-14.4527,1.5196,1.1828,1.573,2.7005,2.5351,1.9775,-2.2798,3.3463,-7.9046,-14.2681,3.0522
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,libaom-v3.12.0-unconstrained,-13.0055,1.2569,9.6038,-11.6997,-12.6951,-15.1085,-11.865,-12.063,-12.4934,-15.8539,-13.6448,1.2488,9.9895,-12.9257
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v2.0.0,8.4373,-17.7049,-47.29,4.1511,4.05,7.9803,6.08,5.8961,6.5849,1.5693,8.9501,-18.2015,-46.9785,7.658
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v3.0.0,-10.6911,-38.4015,-50.9516,-13.9114,-10.2396,-10.2679,-14.948,-14.3374,-10.9857,-19.9265,-10.8514,-38.6282,-50.8195,-12.4854
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v4.0.0,-16.3423,-47.5472,-58.4776,-19.9151,-14.8671,-15.6751,-22.9641,-21.8226,-16.3746,-27.006,-16.442,-47.6838,-58.3776,-18.3994
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v5.0.0,-19.728,-58.6756,-62.6357,-23.7812,-18.3684,-19.2048,-24.9989,-23.9478,-19.9732,-34.1479,-19.8574,-58.8117,-62.548,-22.4629
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v6.0.0,-21.4506,-60.0938,-62.0402,-25.2528,-19.8671,-20.8886,-27.0338,-25.9659,-21.5613,-35.9899,-21.5789,-60.2227,-61.9815,-24.187
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v7.0.0,-22.1281,-62.9353,-61.9894,-26.0448,-20.7523,-21.7098,-27.4415,-26.3666,-22.3942,-37.2966,-22.2715,-63.103,-61.9859,-25.0269
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v8.0.0,-22.4491,-62.336,-62.2283,-26.2951,-20.9923,-21.9524,-27.3461,-26.3729,-22.6927,-37.3426,-22.6079,-62.4654,-62.1782,-25.3005
RA,G1,NocturneDance_3840x2160_60fps_hdr10.y4m,v9.0.0,-24.8412,-61.492,-58.9125,-28.2774,-23.617,-23.7212,-29.0156,-28.1184,-24.8221,-37.2337,-25.2574,-61.6555,-58.8645,-27.7534
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,libaom-v3.12.0-constrained,-3.2291,-16.541,-31.1274,-4.229,1.0321,-4.393,-1.4871,-1.7103,-4.346,-9.4582,-4.832,-19.1708,-33.5221,-5.5989
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,libaom-v3.12.0-unconstrained,-15.894,-9.3418,3.107,-14.8642,-18.41,-18.1886,-26.4569,-26.4407,-16.6248,-19.7722,-20.1443,-12.2176,0.7137,-19.2438
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v2.0.0,-26.1085,-25.6906,-36.5309,-27.4887,-14.1966,-23.8771,1.8895,1.1574,-21.7386,-38.6398,-26.4695,-25.3999,-36.8695,-27.1361
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v3.0.0,-14.8746,-24.7377,-31.1663,-16.1825,-15.2118,-12.2732,-29.2193,-27.8605,-13.8402,-23.5358,-15.1609,-25.1358,-30.3418,-16.5011
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v4.0.0,-17.7604,-32.3229,-44.1424,-19.8573,-18.1035,-15.3325,-35.6124,-33.4137,-16.8687,-28.1223,-18.0705,-32.637,-44.9608,-20.1286
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v5.0.0,-19.4517,-36.435,-47.8465,-21.7671,-17.8143,-16.5494,-37.088,-34.7657,-18.4314,-38.4928,-19.792,-36.8397,-48.116,-22.1589
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v6.0.0,-23.8863,-42.4176,-51.9841,-26.2014,-21.9457,-19.5843,-40.5619,-38.3374,-22.0619,-44.4426,-24.0674,-42.8693,-52.9065,-26.4851
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v7.0.0,-25.0817,-47.3821,-55.7,-27.7111,-23.2997,-20.9631,-41.9362,-39.7737,-23.4995,-49.1513,-25.2531,-47.9086,-56.1494,-27.9996
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v8.0.0,-25.5297,-47.3484,-55.6531,-28.2091,-23.3669,-21.4133,-40.9533,-38.6769,-23.9465,-46.2515,-25.731,-47.9103,-56.2409,-28.4469
RA,G1,NocturneRoom_3840x2160_60fps_hdr10.y4m,v9.0.0,-29.9488,-47.7648,-58.7257,-32.3493,-29.047,-25.9215,-46.4049,-43.8663,-28.3202,-52.6709,-30.7079,-48.6938,-59.7702,-33.0568
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,libaom-v3.12.0-constrained,4.3117,5.0349,0.1556,4.2381,0.2247,1.6283,5.4124,5.3903,3.6829,1.015,6.4849,7.0063,1.0657,6.6096
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,libaom-v3.12.0-unconstrained,-7.7194,2.8604,-2.3715,-7.184,-10.3653,-8.7378,-8.2614,-8.4113,-7.8562,-8.1945,-9.9069,2.3873,-3.5343,-9.4853
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v2.0.0,-9.8557,-7.5945,-16.2479,-10.3023,-10.8321,-11.624,-15.9539,-15.5803,-10.4116,-9.0718,-9.32,-8.2596,-18.2492,-9.4148
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v3.0.0,-18.8146,-23.2605,-25.7734,-19.2782,-14.7776,-16.8321,-18.3826,-18.1409,-17.2189,-17.9789,-18.9036,-23.8224,-26.7719,-19.1842
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v4.0.0,-23.9474,-36.9023,-37.095,-24.9434,-19.223,-22.2126,-24.8988,-24.4861,-22.5529,-25.8835,-24.0845,-37.5136,-38.0832,-24.8818
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v5.0.0,-25.1164,-38.616,-41.4737,-26.2527,-20.0292,-23.3141,-26.1282,-25.6287,-23.6343,-28.353,-25.2583,-39.1816,-42.4141,-26.1149
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v6.0.0,-27.5745,-46.2117,-49.6912,-29.1852,-22.3703,-25.8752,-29.0011,-28.5177,-26.1823,-32.5595,-27.7029,-47.1439,-50.971,-28.7923
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v7.0.0,-28.7387,-54.2983,-55.3566,-30.8569,-23.4516,-26.7949,-31.0122,-30.4717,-27.5705,-35.8387,-28.8747,-55.4443,-56.6866,-30.3219
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v8.0.0,-29.0476,-55.5232,-55.1727,-31.1931,-23.488,-26.9959,-30.7317,-30.2231,-27.8749,-36.2976,-29.2089,-56.6199,-56.1436,-30.6801
RA,G1,SparksWelding_4096x2160_5994_hdr10.y4m,v9.0.0,-31.3617,-53.2233,-56.1262,-33.2651,-26.0313,-29.1237,-33.5729,-33.1003,-30.0489,-35.8199,-31.8711,-54.4447,-57.4089,-33.1827
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,libaom-v3.12.0-constrained,0.133,-2.4879,-3.5853,-0.3984,-2.2002,-1.5051,-0.4258,-0.8483,-1.9618,-1.6906,1.1055,-1.7901,-2.9185,0.3507
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,libaom-v3.12.0-unconstrained,-4.246,-5.959,-5.2965,-4.4434,-7.2215,-6.9096,-6.3796,-6.2083,-4.6804,-6.5217,-3.9673,-5.9129,-5.3466,-4.2499
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v2.0.0,-3.2567,-4.3416,-3.2375,-3.3311,-2.4874,-2.6946,-4.1883,-4.1473,-2.7838,-2.7674,-3.2434,-4.3309,-3.2101,-3.3118
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v3.0.0,-12.9038,-9.6524,-9.064,-12.392,-12.0316,-12.1257,-18.0187,-16.8823,-11.6913,-10.4493,-12.9227,-9.6989,-9.0577,-12.263
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v4.0.0,-19.2767,-19.5587,-18.6086,-19.2502,-18.5089,-18.5973,-26.8909,-25.1446,-18.2813,-18.0029,-19.326,-19.5925,-18.6924,-19.2619
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v5.0.0,-21.1932,-21.6573,-20.9396,-21.2158,-20.4155,-20.532,-29.7111,-27.8891,-20.1955,-20.1045,-21.2724,-21.7198,-21.0676,-21.2644
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v6.0.0,-23.9046,-23.8299,-23.8577,-23.9037,-22.7869,-22.998,-32.0293,-30.2714,-22.7386,-22.8911,-23.9719,-23.9061,-23.9494,-23.936
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v7.0.0,-24.7555,-24.8593,-24.4057,-24.7411,-23.8002,-24.0173,-32.8323,-31.0535,-23.5368,-23.7665,-24.8847,-24.9218,-24.4886,-24.8285
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v8.0.0,-24.9355,-24.9881,-24.8941,-24.9393,-24.0279,-24.1565,-32.8486,-31.1587,-23.8058,-23.9485,-25.0326,-25.0301,-24.9562,-25.0023
RA,G2,CosmosCaterpillar_2048x858p24_hdr10.y4m,v9.0.0,-27.3433,-24.2384,-23.3305,-26.8318,-25.8075,-25.9876,-34.8868,-33.295,-25.9173,-24.2761,-27.6551,-24.4724,-23.6363,-26.9728
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,libaom-v3.12.0-constrained,0.3194,-10.3217,-7.6431,-0.3351,-2.2834,-2.3972,1.127,1.0522,0.6886,-3.9094,0.689,-10.7203,-8.5213,0.3848
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,libaom-v3.12.0-unconstrained,-13.0936,7.9437,14.6177,-11.2781,-17.1838,-16.3711,-20.9758,-20.9075,-14.8039,-12.9162,-15.8022,6.9057,12.9472,-14.8748
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v2.0.0,0.897,-1.8885,-6.95,0.4026,0.1168,-0.0503,-3.7032,-3.5935,-0.2825,5.4425,1.3944,-3.559,-9.7502,1.1746
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v3.0.0,-7.8805,-15.4412,-30.5992,-9.34,-7.4983,-7.9529,-13.9143,-12.9069,-6.932,-10.9633,-8.0027,-16.2721,-32.4495,-8.6303
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v4.0.0,-11.9056,-31.7576,-42.4684,-14.5112,-11.5384,-12.07,-19.743,-18.4059,-10.9568,-18.5183,-11.994,-32.6682,-44.0864,-13.1413
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v5.0.0,-13.3623,-36.8657,-45.5567,-16.3161,-12.7817,-13.35,-20.8367,-19.5781,-12.3595,-21.7204,-13.4932,-37.8074,-47.2001,-14.809
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v6.0.0,-15.5442,-40.1359,-46.9076,-18.4716,-14.7884,-15.4854,-22.5552,-21.691,-14.3227,-25.103,-15.6309,-40.831,-48.3355,-16.9354
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v7.0.0,-16.186,-46.5233,-51.7216,-19.6871,-15.4753,-16.1474,-23.0683,-22.1964,-15.1896,-28.0979,-16.2992,-46.8728,-53.0409,-17.7941
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v8.0.0,-17.0402,-47.4303,-53.6048,-20.6442,-16.4784,-17.1045,-22.9883,-22.096,-16.033,-28.9766,-17.1915,-47.8845,-55.0887,-18.7188
RA,G2,CosmosTreeTrunk_2048x858p24_hdr10.y4m,v9.0.0,-20.3622,-47.0733,-51.7745,-23.4333,-19.3165,-19.9715,-27.1347,-26.359,-19.578,-29.6359,-20.8739,-47.7328,-53.2433,-22.2007
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,libaom-v3.12.0-constrained,1.5653,21.3899,11.5871,2.5132,8.668,6.9235,4.122,3.2647,2.4327,7.4284,1.3196,21.3436,11.6456,1.6007
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,libaom-v3.12.0-unconstrained,-15.4855,-4.6328,-9.2029,-14.9862,-20.9394,-19.0289,-20.6297,-20.6054,-16.9495,-15.8399,-16.7736,-4.5056,-8.9634,-16.5947
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v2.0.0,-3.6097,-49.5116,-57.3851,-9.2661,-4.0237,-3.9655,-3.5116,-3.4873,-4.286,-17.1673,-3.6696,-49.458,-57.0541,-4.5345
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v3.0.0,-11.6406,-53.9214,-58.4633,-16.548,-11.3848,-11.6972,-16.7942,-16.0364,-11.5766,-22.3828,-11.7219,-53.7815,-58.0702,-12.5261
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v4.0.0,-15.743,-59.165,-66.5093,-21.2035,-15.8837,-16.2197,-23.279,-22.3193,-15.5635,-28.649,-15.7995,-59.061,-66.2954,-16.7063
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v5.0.0,-16.5476,-62.5631,-67.556,-22.2109,-16.3674,-16.6346,-24.647,-23.7344,-16.3282,-30.397,-16.6141,-62.5278,-67.2249,-17.5739
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v6.0.0,-19.3658,-66.8353,-72.1871,-25.3352,-18.8911,-19.357,-27.7822,-26.7508,-18.9607,-33.7823,-19.4653,-66.7827,-72.1035,-20.4745
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v7.0.0,-20.33,-63.0781,-64.9501,-25.3772,-19.6795,-20.1743,-28.8729,-27.896,-19.9982,-33.5216,-20.4473,-63.0675,-64.7296,-21.3726
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v8.0.0,-21.1736,-63.9165,-64.1813,-26.1444,-20.3517,-20.9663,-28.9098,-28.0507,-20.6702,-33.749,-21.2846,-63.9087,-63.9166,-22.1914
RA,G2,MeridianShore_1920x1080_5994_hdr10.y4m,v9.0.0,-23.5712,-65.5075,-69.2762,-28.7226,-22.1473,-22.572,-31.5887,-30.6024,-23.5528,-35.9344,-23.8516,-65.5101,-69.2337,-24.7463
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,libaom-v3.12.0-constrained,1.5902,9.8113,10.0294,2.3668,-1.1465,0.1594,0.284,0.9568,0.4421,6.3779,1.3931,9.7252,9.9322,1.7105
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,libaom-v3.12.0-unconstrained,-10.2253,-11.987,-11.3188,-10.3306,-8.422,-8.9876,-11.5498,-12.0686,-9.692,-12.1508,-10.4899,-12.0536,-11.3172,-10.532
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v2.0.0,-5.643,-21.6064,-31.7056,-8.3335,-4.9325,-5.2387,-6.1855,-6.2227,-6.0681,-12.3538,-5.6555,-21.5891,-31.595,-6.4346
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v3.0.0,-21.2206,-36.7755,-42.8611,-23.628,-18.3008,-19.6553,-28.6859,-26.8793,-20.3837,-27.888,-21.2566,-36.6654,-42.8151,-21.9947
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v4.0.0,-25.6674,-43.5335,-51.6294,-28.4845,-22.565,-24.043,-35.0761,-32.1049,-24.7543,-33.6613,-25.6987,-43.4957,-51.4414,-26.5669
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v5.0.0,-27.6227,-45.2677,-54.2174,-30.5091,-24.1564,-25.6641,-36.017,-33.7254,-26.5954,-36.0641,-27.6398,-45.2204,-53.9624,-28.5079
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v6.0.0,-31.2076,-48.3924,-55.54,-33.8198,-27.3644,-29.0325,-39.6987,-37.1308,-29.9691,-39.154,-31.2464,-48.3872,-55.4234,-32.0669
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v7.0.0,-31.7843,-50.6243,-50.7114,-34.1842,-27.9992,-29.6773,-38.7758,-36.7746,-30.5668,-39.8762,-31.8227,-50.5884,-50.6771,-32.6467
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v8.0.0,-32.4049,-52.0868,-52.0415,-34.8909,-28.6067,-30.3898,-39.1495,-37.2695,-31.1569,-41.0868,-32.4509,-52.0798,-52.0093,-33.2987
RA,G2,MeridianTalk_1920x1080_5994_hdr10.y4m,v9.0.0,-34.8895,-49.9383,-56.2805,-37.2074,-31.4222,-32.7899,-41.4423,-40.0479,-33.9238,-41.3359,-34.9785,-49.9183,-56.2426,-35.7093
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,libaom-v3.12.0-constrained,7.5229,1.1136,-1.6385,6.3739,3.087,4.6421,-0.3582,-0.2296,4.7348,2.979,8.3952,2.1486,-1.1982,6.8416
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,libaom-v3.12.0-unconstrained,-5.3686,-2.676,-0.1598,-4.8434,-5.4028,-5.0529,-6.4285,-6.7577,-4.5137,-5.1035,-7.7042,-4.1738,-1.8599,-6.8482
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v2.0.0,-3.4714,-4.6876,-3.0452,-3.5204,-3.8696,-3.7743,-6.2429,-6.0752,-3.5716,-3.1802,-3.8062,-4.6068,-2.6579,-3.7472
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v3.0.0,-11.2309,-13.262,-11.4544,-11.3922,-12.9271,-12.5241,-10.457,-10.6304,-11.4266,-11.5905,-11.7286,-13.2575,-11.0193,-11.7841
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v4.0.0,-14.3041,-21.2873,-19.3143,-15.1519,-16.2379,-15.7226,-15.1573,-15.2919,-15.3481,-16.6106,-15.1145,-21.2932,-18.8679,-16.0594
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v5.0.0,-17.2424,-23.324,-21.5045,-17.9624,-18.6367,-18.3234,-17.7494,-17.932,-17.9132,-19.0823,-17.6583,-23.4361,-21.2634,-18.5499
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v6.0.0,-19.3551,-27.5184,-28.191,-20.5382,-20.8277,-20.4983,-20.4428,-20.6134,-20.4524,-23.5178,-19.7363,-27.5111,-27.7321,-21.2273
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v7.0.0,-21.6001,-36.8429,-41.617,-24.1896,-23.3126,-22.9612,-23.0645,-23.2248,-24.205,-29.685,-21.8656,-36.8198,-40.447,-25.0099
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v8.0.0,-21.8613,-37.1844,-43.2167,-24.5701,-23.7194,-23.3356,-22.3411,-22.5248,-24.5943,-30.2235,-22.207,-37.1902,-42.2523,-25.4687
RA,G2,SolLevanteDragons_1920x1080p24_hdr10.y4m,v9.0.0,-24.8371,-40.2542,-45.7034,-27.5294,-26.6456,-26.2264,-25.7665,-25.8389,-27.5736,-32.9486,-25.3179,-40.649,-44.9902,-28.5967
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,libaom-v3.12.0-constrained,0.7792,-14.425,-6.0123,0.0329,-0.3484,-0.5874,0.9691,0.9775,0.777,-2.1388,3.1419,0.3945,-2.7639,3.0976
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,libaom-v3.12.0-unconstrained,-12.795,-10.004,-7.9924,-11.8483,-17.6373,-16.029,-20.437,-20.3949,-13.7613,-13.5654,-10.212,5.2958,-2.9094,-9.7399
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v2.0.0,-7.7707,-26.4149,-24.5381,-9.5514,-9.6163,-8.968,-10.2835,-9.9523,-8.3761,-11.4843,-6.8989,-18.3802,-20.8955,-7.5031
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v3.0.0,-16.7539,-18.8074,-27.2903,-17.3629,-18.032,-17.6183,-22.5941,-21.8155,-16.3651,-20.237,-15.5345,-23.6349,-27.8409,-16.045
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v4.0.0,-21.6813,-36.6327,-42.2452,-23.6397,-22.4242,-22.4129,-28.8068,-28.0093,-21.0708,-29.36,-20.1809,-42.4179,-38.9916,-21.3034
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v5.0.0,-24.9869,-39.9747,-43.8782,-26.8486,-24.9481,-25.3003,-30.225,-29.5249,-23.8665,-32.8133,-23.2524,-45.3085,-42.0756,-24.4253
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v6.0.0,-27.5334,-48.8975,-56.7571,-30.322,-27.7093,-27.9565,-33.5246,-32.7733,-26.6468,-37.8364,-25.5728,-51.149,-52.4619,-26.9555
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v7.0.0,-28.9342,-50.7729,-61.342,-31.9941,-29.0853,-29.3232,-35.173,-34.4169,-28.1118,-41.0628,-26.6823,-56.7464,-60.4384,-28.3333
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v8.0.0,-29.0902,-52.5637,-62.9226,-32.396,-29.0937,-29.3794,-34.0539,-33.3881,-28.2997,-40.9054,-26.8729,-57.6123,-62.4182,-28.5783
RA,G2,SolLevanteFace_1920x1080p24_hdr10.y4m,v9.0.0,-31.9585,-51.4657,-61.0279,-34.8117,-31.3775,-31.8006,-36.5682,-35.8203,-30.8662,-41.9534,-30.5806,-59.7077,-63.2176,-32.2213
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,libaom-v3.12.0-constrained,5.4936,-1.257,-2.665,5.0492,1.3259,4.707,-0.7867,-3.334,0.6435,5.9143,5.0501,-1.3356,-2.7085,4.9988
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,libaom-v3.12.0-unconstrained,-10.7324,-13.8597,-15.3732,-10.9401,-12.1893,-12.2865,-7.3123,-8.5939,-10.6435,-11.4382,-11.1294,-13.8459,-15.3807,-11.0494
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v2.0.0,-2.4837,-41.2968,-47.7193,-5.5777,-2.6604,-2.5763,-4.0443,-3.9319,-3.2243,-11.8649,-2.5204,-41.2963,-47.7674,-3.523
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v3.0.0,-12.042,-47.0326,-55.4533,-14.893,-11.7581,-11.9577,-21.6077,-20.4869,-12.3706,-21.1435,-12.0962,-47.0332,-55.5136,-13.1286
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v4.0.0,-17.2489,-56.2201,-62.8387,-20.4651,-16.602,-17.0185,-26.2563,-25.3383,-17.3443,-28.2282,-17.302,-56.233,-62.868,-18.5128
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v5.0.0,-19.2621,-58.1819,-64.4762,-22.546,-18.3663,-18.7463,-28.4968,-27.417,-19.2745,-30.2643,-19.3211,-58.1662,-64.4719,-20.6014
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v6.0.0,-22.1297,-59.6335,-69.1704,-25.4213,-21.3664,-21.6435,-31.163,-30.5934,-22.3238,-32.9614,-22.1883,-59.6331,-69.1851,-23.4861
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v7.0.0,-22.9859,-62.0539,-66.7535,-26.3192,-22.3836,-22.5765,-32.4757,-31.8807,-23.2313,-34.6392,-23.0523,-62.0032,-66.7457,-24.3932
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v8.0.0,-23.6917,-63.2304,-65.594,-26.9638,-22.7823,-23.0863,-32.8159,-32.2587,-23.9121,-35.2718,-23.767,-63.2152,-65.5971,-25.0853
RA,G2,SparksTruck_2048x1080_5994_hdr10.y4m,v9.0.0,-25.6922,-63.1495,-68.6552,-28.9312,-24.979,-24.9859,-35.1446,-34.5643,-26.4005,-36.9215,-25.7795,-63.1327,-68.6714,-27.0462
Still,F1,animals_00.y4m,libaom-v3.12.0-constrained,0.4757,-1.1681,-1.1896,0.357,-1.4212,-0.2267,-0.6437,-0.1496,-0.4465,0.1374,0.4757,-1.1681,-1.1896,0.3465
Still,F1,animals_00.y4m,libaom-v3.12.0-unconstrained,1.1566,-3.783,-2.0883,0.7721,-1.5331,0.2988,0.8344,0.7696,0.3505,0.5251,1.1566,-3.783,-2.0883,0.9354
Still,F1,animals_00.y4m,v2.0.0,-1.859,-15.1695,-23.7543,-3.5266,-2.9436,-2.5194,-2.8163,-2.8832,-4.5968,-6.2224,-1.859,-15.1695,-23.7543,-2.698
Still,F1,animals_00.y4m,v3.0.0,-2.6795,-17.0279,-25.3286,-4.4435,-2.7853,-3.2865,-3.606,-3.4197,-5.348,-7.2314,-2.6795,-17.0279,-25.3286,-3.574
Still,F1,animals_00.y4m,v4.0.0,-4.3904,-19.4192,-28.8866,-6.2901,-2.9914,-5.1252,-4.3256,-3.9577,-6.8905,-9.299,-4.3904,-19.4192,-28.8866,-5.322
Still,F1,animals_00.y4m,v5.0.0,-4.5376,-21.4607,-30.5401,-6.5865,-3.2863,-5.2184,-5.2371,-4.5884,-7.1377,-9.7964,-4.5376,-21.4607,-30.5401,-5.607
